2026-04-18 21:44:42 [INFO    ] maid | _load_token:124 | App token: 2940df12...
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\base.py", line 144, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\exceptions.py", line 63, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\fastapi\middleware\asyncexitstack.py", line 18, in __call__
    await self.app(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\routing.py", line 716, in __call__
    await self.middleware_stack(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\routing.py", line 736, in app
    await route.handle(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\routing.py", line 290, in handle
    await self.app(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\fastapi\routing.py", line 123, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\fastapi\routing.py", line 109, in app
    response = await f(request)
               ^^^^^^^^^^^^^^^^
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\fastapi\routing.py", line 389, in app
    raw_response = await run_endpoint_function(
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\fastapi\routing.py", line 288, in run_endpoint_function
    return await dependant.call(**values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Ai\DigitalHuman_v8\main.py", line 1725, in api_status
    st = _EMBEDDER_STATE
         ^^^^^^^^^^^^^^^
NameError: name '_EMBEDDER_STATE' is not defined

2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /favicon.ico
2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /api/users
2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /api/users
2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /memory
2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /stats
2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /api/ltm
2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /api/scene_summary
2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /api/rp_scene
2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /api/topics
2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /config
2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /api/live_scene
2026-04-25 10:47:01 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /health
2026-04-25 10:47:28 [INFO    ] maid | get_embedder:152 | Loading embedding model: intfloat/multilingual-e5-large (threads=8) -- first run may download ~1 GB
2026-04-25 10:47:35 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /health
2026-04-25 10:47:36 [INFO    ] maid | get_embedder:158 | Embedding model ready: dim=1024
2026-04-25 10:48:06 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /health
2026-04-25 10:48:36 [DEBUG   ] maid | _req_log:1360 | HTTP 200 GET /health
2026-04-25 10:48:45 [INFO    ] maid | _lifespan:1328 | Digital Human v9.1 stopped
2026-04-25 11:01:14 [INFO    ] maid | _load_token:126 | App token: 2940df12...
2026-04-25 11:01:14 [INFO    ] maid | init_db:131 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-25 11:01:14 [INFO    ] maid | init_db:159 | DB ready
2026-04-25 11:01:14 [INFO    ] maid | start_autonomous_loops:380 | Autonomous: proactive loop task scheduled
2026-04-25 11:01:14 [INFO    ] maid | start_autonomous_loops:386 | Autonomous: diary loop task scheduled
2026-04-25 11:01:14 [INFO    ] maid | _lifespan:1311 | Digital Human v9.1 started
2026-04-25 11:01:14 [INFO    ] maid | _proactive_loop:198 | Proactive loop started
2026-04-25 11:01:14 [INFO    ] maid | _diary_loop:351 | Diary loop started
2026-04-25 11:01:14 [DEBUG   ] maid | _req_log:1367 | HTTP 200 GET /api/proactive/pending
2026-04-25 11:01:14 [DEBUG   ] maid | _req_log:1367 | HTTP 200 POST /api/proactive/clear
2026-04-25 11:01:14 [DEBUG   ] maid | _req_log:1367 | HTTP 200 POST /api/proactive/accept
2026-04-25 11:01:14 [DEBUG   ] maid | _req_log:1367 | HTTP 200 GET /api/diary
2026-04-25 11:01:14 [DEBUG   ] maid | _req_log:1367 | HTTP 200 GET /api/diary/days
2026-04-25 11:01:16 [ERROR   ] maid | _log_exc:68 | Request GET /api/status: name '_EMBEDDER_STATE' is not defined
Traceback (most recent call last):
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\base.py", line 151, in call_next
    message = await recv_stream.receive()
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\anyio\streams\memory.py", line 132, in receive
    raise EndOfStream from None
anyio.EndOfStream

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Ai\DigitalHuman_v8\main.py", line 1365, in _req_log
    r=await call_next(request)
      ^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\base.py", line 159, in call_next
    raise app_exc
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\base.py", line 144, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\base.py", line 182, in __call__
    with recv_stream, send_stream, collapse_excgroups():
  File "C:\Users\user\AppData\Local\Programs\Python\Python311\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(typ, value, traceback)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\_utils.py", line 85, in collapse_excgroups
    raise exc
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\base.py", line 184, in __call__
    response = await self.dispatch_func(request, call_next)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Ai\DigitalHuman_v8\main.py", line 1360, in _security_middleware
    return await call_next(request)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\base.py", line 159, in call_next
    raise app_exc
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\base.py", line 144, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\middleware\exceptions.py", line 63, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\fastapi\middleware\asyncexitstack.py", line 18, in __call__
    await self.app(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\routing.py", line 716, in __call__
    await self.middleware_stack(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\routing.py", line 736, in app
    await route.handle(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\routing.py", line 290, in handle
    await self.app(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\fastapi\routing.py", line 123, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\fastapi\routing.py", line 109, in app
    response = await f(request)
               ^^^^^^^^^^^^^^^^
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\fastapi\routing.py", line 389, in app
    raw_response = await run_endpoint_function(
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Ai\DigitalHuman_v8\.venv\Lib\site-packages\fastapi\routing.py", line 288, in run_endpoint_function
    return await dependant.call(**values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Ai\DigitalHuman_v8\main.py", line 1782, in api_status
    st = _EMBEDDER_STATE
         ^^^^^^^^^^^^^^^
NameError: name '_EMBEDDER_STATE' is not defined

2026-04-25 11:01:16 [INFO    ] maid | _lifespan:1335 | Digital Human v9.1 stopped
2026-04-25 11:01:49 [INFO    ] maid | _load_token:126 | App token: 2940df12...
2026-04-25 11:01:49 [INFO    ] maid | init_db:131 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-25 11:01:49 [INFO    ] maid | init_db:159 | DB ready
2026-04-25 11:01:50 [INFO    ] maid | start_autonomous_loops:380 | Autonomous: proactive loop task scheduled
2026-04-25 11:01:50 [INFO    ] maid | start_autonomous_loops:386 | Autonomous: diary loop task scheduled
2026-04-25 11:01:50 [INFO    ] maid | _lifespan:1312 | Digital Human v9.1 started
2026-04-25 11:01:50 [INFO    ] maid | _proactive_loop:198 | Proactive loop started
2026-04-25 11:01:50 [INFO    ] maid | _diary_loop:351 | Diary loop started
2026-04-25 11:01:52 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/status
2026-04-25 11:01:52 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/proactive/pending
2026-04-25 11:01:52 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/diary/days
2026-04-25 11:01:52 [INFO    ] maid | _lifespan:1336 | Digital Human v9.1 stopped
2026-04-25 11:02:21 [INFO    ] maid | _load_token:126 | App token: 2940df12...
2026-04-25 11:02:21 [INFO    ] maid | init_db:131 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-25 11:02:21 [INFO    ] maid | init_db:159 | DB ready
2026-04-25 11:02:21 [INFO    ] maid | start_autonomous_loops:380 | Autonomous: proactive loop task scheduled
2026-04-25 11:02:21 [INFO    ] maid | start_autonomous_loops:386 | Autonomous: diary loop task scheduled
2026-04-25 11:02:21 [INFO    ] maid | _lifespan:1312 | Digital Human v9.1 started
2026-04-25 11:02:21 [INFO    ] maid | _proactive_loop:198 | Proactive loop started
2026-04-25 11:02:21 [INFO    ] maid | _diary_loop:351 | Diary loop started
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/status
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/users
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/topics
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/tasks
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/notes
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/reflections
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/cognitive
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/ltm
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/rp_scene
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/live_scene
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/scene_summary
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/checkin
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/proactive/pending
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/proactive/pending
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 POST /api/proactive/clear
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 POST /api/proactive/accept
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/diary
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/diary
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/diary/days
2026-04-25 11:02:23 [DEBUG   ] maid | _req_log:1368 | HTTP 200 GET /api/diary/days
2026-04-25 11:02:23 [INFO    ] maid | _lifespan:1336 | Digital Human v9.1 stopped
2026-04-25 11:18:45 [INFO    ] maid | _load_token:132 | App token: 2940df12...
2026-04-25 11:18:45 [INFO    ] maid | init_db:133 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-25 11:18:45 [INFO    ] maid | init_db:145 | Migrated users.avatar_path
2026-04-25 11:18:45 [INFO    ] maid | init_db:161 | DB ready
2026-04-25 11:18:46 [INFO    ] maid | start_autonomous_loops:380 | Autonomous: proactive loop task scheduled
2026-04-25 11:18:46 [INFO    ] maid | start_autonomous_loops:386 | Autonomous: diary loop task scheduled
2026-04-25 11:18:46 [INFO    ] maid | _lifespan:1330 | Digital Human v9.1 started
2026-04-25 11:18:46 [INFO    ] maid | _proactive_loop:198 | Proactive loop started
2026-04-25 11:18:46 [INFO    ] maid | _diary_loop:351 | Diary loop started
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/status
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/users
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/topics
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/tasks
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/notes
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/reflections
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/cognitive
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/ltm
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/rp_scene
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/live_scene
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/scene_summary
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/checkin
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/proactive/pending
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 POST /api/proactive/clear
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 POST /api/proactive/accept
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/diary
2026-04-25 11:18:48 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/diary/days
2026-04-25 11:18:48 [WARNING ] maid | _req_log:1385 | HTTP 404 GET /api/avatar/master
2026-04-25 11:18:48 [WARNING ] maid | _req_log:1385 | HTTP 403 DELETE /api/avatar/master
2026-04-25 11:18:48 [WARNING ] maid | _req_log:1385 | HTTP 403 POST /api/avatar/upload
2026-04-25 11:18:48 [WARNING ] maid | _req_log:1385 | HTTP 403 POST /api/avatar/upload
2026-04-25 11:18:48 [WARNING ] maid | _req_log:1385 | HTTP 403 POST /api/avatar/upload
2026-04-25 11:18:48 [WARNING ] maid | _req_log:1385 | HTTP 403 DELETE /api/avatar/master
2026-04-25 11:18:48 [WARNING ] maid | _req_log:1385 | HTTP 404 GET /api/avatar/master
2026-04-25 11:18:48 [INFO    ] maid | _lifespan:1354 | Digital Human v9.1 stopped
2026-04-25 11:19:13 [INFO    ] maid | _load_token:132 | App token: 2940df12...
2026-04-25 11:19:13 [INFO    ] maid | init_db:133 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-25 11:19:13 [INFO    ] maid | init_db:161 | DB ready
2026-04-25 11:19:14 [INFO    ] maid | start_autonomous_loops:380 | Autonomous: proactive loop task scheduled
2026-04-25 11:19:14 [INFO    ] maid | start_autonomous_loops:386 | Autonomous: diary loop task scheduled
2026-04-25 11:19:14 [INFO    ] maid | _lifespan:1330 | Digital Human v9.1 started
2026-04-25 11:19:14 [INFO    ] maid | _proactive_loop:198 | Proactive loop started
2026-04-25 11:19:14 [INFO    ] maid | _diary_loop:351 | Diary loop started
2026-04-25 11:19:14 [WARNING ] maid | _req_log:1385 | HTTP 403 POST /api/avatar/upload
2026-04-25 11:19:14 [WARNING ] maid | _req_log:1385 | HTTP 403 POST /api/avatar/upload
2026-04-25 11:19:14 [WARNING ] maid | _req_log:1385 | HTTP 403 POST /api/avatar/upload
2026-04-25 11:19:14 [WARNING ] maid | _req_log:1385 | HTTP 403 POST /api/avatar/upload
2026-04-25 11:19:14 [WARNING ] maid | _req_log:1385 | HTTP 403 DELETE /api/avatar/master
2026-04-25 11:19:14 [WARNING ] maid | _req_log:1385 | HTTP 404 GET /api/avatar/master
2026-04-25 11:19:14 [INFO    ] maid | _lifespan:1354 | Digital Human v9.1 stopped
2026-04-25 11:19:42 [INFO    ] maid | _load_token:132 | App token: 2940df12...
2026-04-25 11:19:42 [INFO    ] maid | init_db:133 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-25 11:19:42 [INFO    ] maid | init_db:161 | DB ready
2026-04-25 11:19:43 [INFO    ] maid | start_autonomous_loops:380 | Autonomous: proactive loop task scheduled
2026-04-25 11:19:43 [INFO    ] maid | start_autonomous_loops:386 | Autonomous: diary loop task scheduled
2026-04-25 11:19:43 [INFO    ] maid | _lifespan:1330 | Digital Human v9.1 started
2026-04-25 11:19:43 [INFO    ] maid | _proactive_loop:198 | Proactive loop started
2026-04-25 11:19:43 [INFO    ] maid | _diary_loop:351 | Diary loop started
2026-04-25 11:19:43 [INFO    ] maid | avatar_upload:1728 | Avatar uploaded uid=master kind=png bytes=67
2026-04-25 11:19:43 [DEBUG   ] maid | _req_log:1386 | HTTP 200 POST /api/avatar/upload
2026-04-25 11:19:43 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/avatar/master
2026-04-25 11:19:43 [DEBUG   ] maid | _req_log:1386 | HTTP 200 GET /api/users
2026-04-25 11:19:43 [WARNING ] maid | _req_log:1385 | HTTP 400 POST /api/avatar/upload
2026-04-25 11:19:43 [WARNING ] maid | _req_log:1385 | HTTP 400 POST /api/avatar/upload
2026-04-25 11:19:43 [WARNING ] maid | _req_log:1385 | HTTP 413 POST /api/avatar/upload
2026-04-25 11:19:43 [DEBUG   ] maid | _req_log:1386 | HTTP 200 DELETE /api/avatar/master
2026-04-25 11:19:43 [WARNING ] maid | _req_log:1385 | HTTP 404 GET /api/avatar/master
2026-04-25 11:19:43 [INFO    ] maid | _lifespan:1354 | Digital Human v9.1 stopped
2026-04-25 14:51:34 [INFO    ] maid | init_db:170 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-25 14:51:34 [INFO    ] maid | init_db:182 | Migrated user_state.humanity_level
2026-04-25 14:51:34 [INFO    ] maid | init_db:182 | Migrated user_state.self_awareness
2026-04-25 14:51:34 [INFO    ] maid | init_db:182 | Migrated user_state.affection
2026-04-25 14:51:34 [INFO    ] maid | init_db:182 | Migrated user_state.software_version
2026-04-25 14:51:34 [INFO    ] maid | init_db:182 | Migrated diary_entries.metadata
2026-04-25 14:51:34 [INFO    ] maid | init_db:198 | DB ready
2026-04-25 14:53:33 [INFO    ] maid | init_db:170 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-25 14:53:33 [INFO    ] maid | init_db:198 | DB ready
2026-04-25 14:57:05 [INFO    ] maid | init_db:170 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-25 14:57:05 [INFO    ] maid | init_db:198 | DB ready
2026-04-25 15:03:21 [INFO    ] maid | _load_token:132 | App token: 2940df12...
2026-04-25 15:03:21 [INFO    ] maid | init_db:170 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-25 15:03:21 [INFO    ] maid | init_db:198 | DB ready
2026-04-25 15:03:21 [INFO    ] maid | start_autonomous_loops:621 | Autonomous: proactive loop task scheduled
2026-04-25 15:03:21 [INFO    ] maid | start_autonomous_loops:627 | Autonomous: diary loop task scheduled
2026-04-25 15:03:21 [INFO    ] maid | start_autonomous_loops:634 | Autonomous: monthly-arc loop task scheduled
2026-04-25 15:03:21 [INFO    ] maid | _lifespan:1492 | Digital Human v9.1 started
2026-04-25 15:03:21 [INFO    ] maid | _proactive_loop:198 | Proactive loop started
2026-04-25 15:03:21 [INFO    ] maid | _diary_loop:414 | Diary loop started
2026-04-25 15:03:21 [INFO    ] maid | _arc_loop:592 | Monthly-arc loop started
2026-04-25 15:03:23 [DEBUG   ] maid | _req_log:1548 | HTTP 200 GET /api/status
2026-04-25 15:03:23 [DEBUG   ] maid | _req_log:1548 | HTTP 200 GET /api/users
2026-04-25 15:03:23 [DEBUG   ] maid | _req_log:1548 | HTTP 200 GET /api/topics
2026-04-25 15:03:23 [DEBUG   ] maid | _req_log:1548 | HTTP 200 GET /api/tasks
